name,label,summary,description,predict
lorax-composer,系统, Lorax Image Composer API Server, lorax-composer provides a REST API for building images using lorax.,应用
lpsolve,应用, A Mixed Integer Linear Programming (MILP) solver," Mixed Integer Linear Programming (MILP) solver lpsolve solves pure linear,
(mixed) integer/binary, semi-continuous and special ordered sets (SOS) models.",应用
lrzsz,应用, The lrz and lsz modem communications programs," Lrzsz (consisting of lrz and lsz) is a cosmetically modified
zmodem/ymodem/xmodem package built from the public-domain version of
the rzsz package. Lrzsz was created to provide a working GNU
copylefted Zmodem solution for Linux systems.",系统
lshw,应用,Hardware lister ,"lshw is a small tool to provide detailed informaton on the hardware
configuration of the machine. It can report exact memory
configuration, firmware version, mainboard configuration, CPU version
and speed, cache configuration, bus speed, etc. on DMI-capable x86
systems and on some PowerPC machines (PowerMac G4 is known to work).

Information can be output in plain text, XML or HTML. ",应用
lua-libs,应用,Libraries for lua ,This package contains the shared libraries for lua. ,应用
lua-expat,应用, SAX XML parser based on the Expat library, LuaExpat is a SAX XML parser based on the Expat library.,应用
lua-lpeg,应用, Parsing Expression Grammars for Lua," LPeg is a new pattern-matching library for Lua, based on Parsing Expression
Grammars (PEGs).",应用
lucene-analysis,应用, Lucene Common Analyzers, Lucene Common Analyzers.,应用
lucene-analyzers-smartcn,应用, Smart Chinese Analyzer, Lucene Smart Chinese Analyzer.,应用
libluksmeta,应用, Library for storing small metadata in the LUKSv1 header," LUKSMeta is a C library for storing small portions of metadata in the LUKSv1
header for use before unlocking the volume.",应用
luksmeta,应用, Utility for storing small metadata in the LUKSv1 header," LUKSMeta is a command line utility for storing small portions of metadata in
the LUKSv1 header for use before unlocking the volume.",应用
device-mapper-event,系统, Device-mapper event daemon," This package contains the dmeventd daemon for monitoring the state
of device-mapper devices.",系统
device-mapper-event-libs,系统, Device-mapper event daemon shared library," This package contains the device-mapper event daemon shared library,
libdevmapper-event.",系统
lvm2,系统, Userland logical volume management tools," LVM2 includes all of the support for handling read/write operations on
physical volumes (hard disks, RAID-Systems, magneto optical, etc.,
multiple devices (MD), see mdadm(8) or even loop devices, see
losetup(8)), creating volume groups (kind of virtual disks) from one
or more physical volumes and creating one or more logical volumes
(kind of logical partitions) in volume groups.",系统
lvm2-libs,系统, Shared libraries for lvm2, This package contains shared lvm2 libraries for applications.,系统
lvm2-lockd,系统,LVM locking daemon ,"
LVM commands use lvmlockd to coordinate access to shared storage. ",系统
lynx,应用, A text-based Web browser," Lynx is a text-based Web browser. Lynx does not display any images,
but it does support frames, tables, and most other HTML tags. One
advantage Lynx has over graphical browsers is speed; Lynx starts and
exits quickly and swiftly displays web pages.",核心
lz4-java-javadoc,应用, Javadoc for lz4-java, This package contains javadoc for lz4-java.,应用
lzo,应用, Data compression library with very fast (de)compression," LZO is a portable lossless data compression library written in ANSI C.
It offers pretty fast compression and very fast decompression.
Decompression requires no memory. In addition there are slower
compression levels achieving a quite competitive compression ratio
while still decompressing at this very high speed.",应用
lzo-minilzo,应用,Mini version of lzo for apps which don't need the full version ,"A small (mini) version of lzo for embedding into applications which don't need
full blown lzo compression support. ",系统
lzop,应用,Real-time file compressor ,"lzop is a compression utility which is designed to be a companion to gzip.
It is based on the LZO data compression library and its main advantages over
gzip are much higher compression and decompression speed at the cost of some
compression ratio. The lzop compression utility was designed with the goals
of reliability, speed, portability and with reasonable drop-in compatibility
to gzip. ",应用
m17n-db,应用, Multilingualization datafiles for m17n-lib," This package contains multilingualization (m17n) datafiles for m17n-lib
which describe input maps, encoding maps, OpenType font data and
font layout text rendering for languages.",应用
m17n-lib,应用, Multilingual text library," m17n-lib is a multilingual text library used primarily to allow
the input of many languages with the input table maps from m17n-db.

The package provides the core and input method backend libraries.",应用
m4,系统,The GNU macro processor ,"A GNU implementation of the traditional UNIX macro processor.  M4 is
useful for writing text files which can be logically parsed, and is used
by many programs as part of their build process.  M4 has built-in
functions for including files, running shell commands, doing arithmetic,
etc.  The autoconf program needs m4 for generating configure scripts, but
not for running configure scripts.

Install m4 if you need a macro processor. ",核心
madan-fonts,其它, Font for Nepali language," This package provides the Madan font for Nepali made by the
Madan Puraskar Pustakalaya project.",其它
mailcap,应用,Helper application and MIME type associations for file types ,"The mailcap file is used by the metamail program.  Metamail reads the
mailcap file to determine how it should display non-text or multimedia
material.  Basically, mailcap associates a particular type of file
with a particular program that a mail agent or other program can call
in order to handle the file.  Mailcap should be installed to allow
certain programs to be able to handle non-text files.

Also included in this package is the mime.types file which contains a
list of MIME types and their filename ""extension"" associations, used
by several applications e.g. to determine MIME types for filenames. ",应用
mailx,应用, Enhanced implementation of the mailx command," Mailx is an enhanced mail command, which provides the functionality
of the POSIX mailx command, as well as SysV mail and Berkeley Mail
(from which it is derived).

Additionally to the POSIX features, mailx can work with Maildir/ e-mail
storage format (as well as mailboxes), supports IMAP, POP3 and SMTP
protocols (including over SSL) to operate with remote hosts, handles mime
types and different charsets. There are a lot of other useful features,
see mailx(1).

And as its ancient analogues, mailx can be used as a mail script language,
both for sending and receiving mail.

Besides the ""mailx"" command, this package provides ""mail"" and ""Mail""
(which should be compatible with its predecessors from the mailx-8.x source),
as well as ""nail"" (the initial name of this project).",应用
