name,label,summary,description,predict
perl-Opcode,系统, Disable named opcodes when compiling a perl code," The Opcode module allows you to define an operator mask to be in effect when
perl next compiles any code. Attempting to compile code which contains
a masked opcode will cause the compilation to fail with an error. The code
will not be executed.",系统
perl-overloading,系统, Perl pragma to lexically control overloading, Overloading pragma allows you to lexically disable or enable overloading.,系统
perl-POSIX,系统, Perl interface to IEEE Std 1003.1," The POSIX module permits you to access all (or nearly all) the standard POSIX
1003.1 identifiers. Many of these identifiers have been given Perl interfaces.",系统
perl-Safe,系统, Compile and execute code in restricted compartments," The Safe extension module allows the creation of compartments in which Perl
code can be evaluated. Please note that the restriction is not suitable for
security purposes.",系统
perl-SelectSaver,系统, Save and restore selected file handle," A ""SelectSaver"" object contains a reference to the file handle that was
selected when it was created. When the object is destroyed, it re-selects the
file handle that was selected when it was created.",系统
perl-subs,系统, Perl pragma to predeclare subroutine names," This will predeclare all the subroutines whose names are in the list,
allowing you to use them without parentheses (as list operators) even
before they're declared.",系统
perl-Term-ReadLine,系统, Perl interface to various read-line packages," This package is just a front end to some other packages. It's a stub to
set up a common interface to the various read-line implementations found
on CPAN (under the ""Term::ReadLine::*"" name space).",系统
perl-Thread,系统, Manipulate threads in Perl (for old code only)," This Thread module served as the front end to the old-style thread model,
called 5005threads, that has been removed in version 5.10.

For old code and interim backwards compatibility, the Thread module has been
reworked to function as a front end for the new interpreter threads (ithreads)
model. However, some previous functionality is not available. Further, the
data sharing models between the two thread models are completely different,
and anything to do with data sharing has to be thought differently.

You are strongly encouraged to migrate any existing threaded code to the new
model (i.e., use the threads and threads::shared modules) as soon as possible.",系统
perl-Tie,系统, Base classes for tying variables," These are Perl modules that helps connecting classes with arrays, hashes,
handles, and scalars.",系统
perl-Tie-Memoize,系统, Add data to a hash when needed," This package allows a tied hash to load its values automatically on the first
access, and to use the cached value on the following accesses.",系统
perl-Tie-RefHash,系统, Use references as hash keys," This module provides the ability to use references as hash keys if you first
""tie"" the hash variable to this module. Normally, only the keys of the tied
hash itself are preserved as references; to use references as keys in
hashes-of-hashes, use Tie::RefHash::Nestable, included as part of
Tie::RefHash.",系统
perl-Time,系统, By-name interface to Perl built-in time functions," This package provides an object-oriented interface to Perl built-in gmtime()
and localtime () functions.",系统
perl-User-pwent,系统, By-name interface to Perl built-in user name resolver," This package provides an object-oriented interface to Perl build-in getgr*()
and getpw*() functions.",系统
perl-vars,系统, Perl pragma to predeclare global variable names," This pragma will predeclare all the variables whose names are in the
list, allowing you to use them under ""use strict"", and disabling any
typo warnings for them.

For use with variables in the current package for a single scope, the
functionality provided by this pragma has been superseded by ""our""
declarations, available in Perl v5.6.0 or later, and use of this pragma is
discouraged.",系统
perl-vmsish,系统, Perl pragma to control VMS-specific language features," The ""vmsish"" pragma control VMS-specific features of the Perl language. If
you're not running VMS, this module does nothing.",系统
perl-Algorithm-Diff,系统,Compute `intelligent' differences between two files/lists ,"This is a module for computing the difference between two files, two strings,
or any other two lists of things. It uses an intelligent algorithm similar to
(or identical to) the one used by the Unix ""diff"" program. It is guaranteed to
find the *smallest possible* set of differences. ",系统
perl-App-cpanminus,系统," Get, unpack, build and install CPAN modules"," Why? It's dependency free, requires zero configuration, and stands alone
but it's maintainable and extensible with plug-ins and friendly to shell
scripting. When running, it requires only 10 MB of RAM.",系统
perl-Archive-Tar,系统, A module for Perl manipulation of .tar files," Archive::Tar provides an object oriented mechanism for handling tar
files.  It provides class methods for quick and easy files handling
while also allowing for the creation of tar file objects for custom
manipulation.  If you have the IO::Zlib module installed, Archive::Tar
will also support compressed or gzipped tar files.",系统
perl-Archive-Zip,系统, Perl library for accessing Zip archives," The Archive::Zip module allows a Perl program to create, manipulate,
read, and write Zip archive files.
Zip archives can be created, or you can read from existing zip files.
Once created, they can be written to files, streams, or strings.
Members can be added, removed, extracted, replaced, rearranged, and
enumerated.  They can also be renamed or have their dates, comments,
or other attributes queried or modified.  Their data can be compressed
or uncompressed as needed.  Members can be created from members in
existing Zip files, or from existing directories, files, or strings.",系统
perl-Authen-SASL,系统, SASL Authentication framework for Perl," SASL is a generic mechanism for authentication used by several network
protocols. Authen::SASL provides an implementation framework that all
protocols should be able to share.",系统
perl-autodie,系统, Replace functions with ones that succeed or die," The ""autodie"" and ""Fatal"" pragma provides a convenient way to replace
functions that normally return false on failure with equivalents that throw an
exception on failure.

However ""Fatal"" has been obsoleted by the new autodie pragma. Please use
autodie in preference to ""Fatal"".",系统
perl-bignum,系统, Transparent big number support for Perl," This package attempts to make it easier to write scripts that use BigInts and
BigFloats in a transparent way.",系统
