name,label,summary,description,predict
perl-Math-BigInt,系统, Arbitrary-size integer and float mathematics, This provides Perl modules for arbitrary-size integer and float mathematics.,系统
perl-Math-BigRat,系统, Arbitrary big rational numbers," Math::BigRat complements Math::BigInt and Math::BigFloat by providing
support for arbitrary big rational numbers.",系统
perl-MIME-Charset,系统, Charset Informations for MIME," MIME::Charset provides information about character sets used for MIME
messages on Internet.",系统
perl-Module-Install,系统," Standalone, extensible Perl module installer"," Module::Install is a package for writing installers for CPAN (or CPAN-like)
distributions that are clean, simple, minimalist, act in a strictly correct
manner with ExtUtils::MakeMaker, and will run on any Perl installation
version 5.005 or newer.",系统
perl-Module-ScanDeps,系统, Recursively scan Perl code for dependencies," This module scans potential modules used by perl programs and returns a
hash reference.  Its keys are the module names as they appear in %INC (e.g.
Test/More.pm).  The values are hash references.",系统
perl-MRO-Compat,系统, Mro::* interface compatibility for Perls < 5.9.5," The ""mro"" namespace provides several utilities for dealing with method
resolution order and method caching in general in Perl 5.9.5 and higher.
This module provides those interfaces for earlier versions of Perl (back
to 5.6.0 anyways).

It is a harmless no-op to use this module on 5.9.5+. That is to say,
code which properly uses MRO::Compat will work unmodified on both older
Perls and 5.9.5+.

If you're writing a piece of software that would like to use the parts
of 5.9.5+'s mro:: interfaces that are supported here, and you want
compatibility with older Perls, this is the module for you.",系统
perl-namespace-autoclean,系统, Keep imports out of your namespace," When you import a function into a Perl package, it will naturally also be
available as a method. The 'namespace::autoclean' pragma will remove all
imported symbols at the end of the current package's compile cycle. Functions
called in the package itself will still be bound by their name, but they won't
show up as methods on your class or instances. This module is very similar to
namespace::clean, except it will clean all imported functions, no matter if you
imported them before or after you 'use'd the pragma. It will also not touch
anything that looks like a method.",系统
perl-namespace-clean,系统, Keep your namespace tidy," When you define a function, or import one, into a Perl package, it will
naturally also be available as a method. This does not per se cause
problems, but it can complicate subclassing and, for example, plugin
classes that are included via multiple inheritance by loading them as
base classes.

The 'namespace::clean' pragma will remove all previously declared or
imported symbols at the end of the current package's compile cycle.
Functions called in the package itself will still be bound by their
name, but they won't show up as methods on your class or instances.",系统
perl-NetAddr-IP,系统, Manages IPv4 and IPv6 addresses and subnets," This module provides an object-oriented abstraction on top of IP addresses
or IP subnets, that allows for easy manipulations.",系统
perl-Net-DNS,系统, DNS resolver modules for Perl," Net::DNS is a collection of Perl modules that act as a Domain Name System
(DNS) resolver. It allows the programmer to perform DNS queries that are
beyond the capabilities of gethostbyname and gethostbyaddr.

The programmer should be somewhat familiar with the format of a DNS packet and
its various sections. See RFC 1035 or DNS and BIND (Albitz & Liu) for details.",系统
perl-Net-SMTP-SSL,系统, SSL support for Net::SMTP," Implements the same API as Net::SMTP, but uses IO::Socket::SSL for its
network operations.",系统
perl-Package-Stash-XS,系统, Faster and more correct implementation of the Package::Stash API," This is a back-end for Package::Stash, which provides the functionality in a
way that's less buggy and much faster. It will be used by default if it's
installed, and should be preferred in all environments with a compiler.",系统
perl-Parse-PMFile,系统, Parses .pm file as PAUSE does," The most of the code of this module is taken from the PAUSE code as of
April 2013 almost verbatim. Thus, the heart of this module should be quite
stable. However, I made it not to use pipe (""-|"") as well as I stripped
database-related code. If you encounter any issue, that's most probably
because of my modification.",系统
perl-Path-Tiny,系统, File path utility," This module attempts to provide a small, fast utility for working with file
paths. It is friendlier to use than File::Spec and provides easy access to
functions from several other core file handling modules.

It doesn't attempt to be as full-featured as IO::All or Path::Class, nor does
it try to work for anything except Unix-like and Win32 platforms. Even then, it
might break if you try something particularly obscure or tortuous.

All paths are forced to have Unix-style forward slashes. Stringifying the
object gives you back the path (after some clean up).

File input/output methods flock handles before reading or writing, as
appropriate.

The *_utf8 methods (slurp_utf8, lines_utf8, etc.) operate in raw mode without
CRLF translation.",系统
perl-Pod-Coverage,系统, Checks if the documentation of a module is comprehensive," Developers hate writing documentation.  They'd hate it even more if their
computer tattled on them, but maybe they'll be even more thankful in the
long run.  Even if not, perlmodstyle tells you to, so you must obey.

This module provides a mechanism for determining if the pod for a given
module is comprehensive.",系统
perl-Pod-Escapes,系统, Resolve POD escape sequences, This module provides things that are useful in decoding Pod E<...> sequences.,系统
perl-Pod-LaTeX,系统, Convert POD data to formatted LaTeX," Pod::LaTeX is a module to convert documentation in the POD format into
LaTeX. A pod2latex replacement command is provided.",系统
perl-Pod-Markdown,系统, Convert POD to Markdown, This module subclasses Pod::Parser and converts POD to Markdown.,系统
perl-Role-Tiny,系统, A nouvelle cuisine portion size slice of Moose, Role::Tiny is a minimalist role composition tool.,系统
perl-SNMP_Session,系统, SNMP support for Perl 5," Pure Perl SNMP v1 and SNMP v2 support for Perl 5.

The SNMP operations currently supported are ""get"", ""get-next"", ""get-bulk""
and ""set"", as well as trap generation and reception.",系统
perl-Socket,系统, Networking constants and support functions," This Perl module provides a variety of constants, structure manipulators and
other functions related to socket-based networking. The values and functions
provided are useful when used in conjunction with Perl core functions such as
socket(), setsockopt() and bind(). It also provides several other support
functions, mostly for dealing with conversions of network addresses between
human-readable and native binary forms, and for hostname resolver operations.",系统
