name,label,summary,description,predict
mpg123-plugins-pulseaudio,应用, Pulseaudio output plug-in for mpg123," Real time MPEG 1.0/2.0/2.5 audio player/decoder for layers 1, 2 and 3 (most
commonly MPEG 1.0 layer 3 aka MP3), as well as re-usable decoding and output
libraries.

Pulseaudio output plug-in.",应用
python3-mpich,应用, mpich support for Python 3, mpich support for Python 3.,应用
mpitests-mpich,应用, MPI tests package compiled against mpich, MPI test suite compiled against the mpich package,应用
mpitests-mvapich2,应用, MPI tests package compiled against mvapich2, MPI test suite compiled against the mvapich2 package,应用
mpitests-mvapich2-psm2,应用, MPI tests package compiled against mvapich2 using OmniPath, MPI test suite compiled against the mvapich2 package using OmniPath,应用
mpitests-openmpi,应用, MPI tests package compiled against openmpi, MPI test suite compiled against the openmpi package,应用
mpv,应用, Movie player playing most video formats and DVDs," Mpv is a movie player based on MPlayer and mplayer2. It supports a wide variety
of video file formats, audio and video codecs, and subtitle types. Special
input URL types are available to read input from a variety of sources other
than disk files. Depending on platform, a variety of different video and audio
output methods are supported.",应用
mrtg,应用, Multi Router Traffic Grapher," The Multi Router Traffic Grapher (MRTG) is a tool to monitor the traffic
load on network-links. MRTG generates HTML pages containing PNG
images which provide a LIVE visual representation of this traffic.",系统
mstflint,系统, Mellanox firmware burning tool," This package contains firmware update tool, vpd dump and register dump tools
for network adapters based on Mellanox Technologies chips.",应用
mtools,系统,Programs for accessing MS-DOS disks without mounting the disks ,"Mtools is a collection of utilities for accessing MS-DOS files.
Mtools allow you to read, write and move around MS-DOS filesystem
files (normally on MS-DOS floppy disks).  Mtools supports Windows95
style long file names, OS/2 XDF disks, and 2m disks

Mtools should be installed if you need to use MS-DOS disks ",应用
munge-libs,应用, Runtime libs for uid * gid authentication across a host cluster, Runtime libraries for using MUNGE.,应用
munge-maven-plugin-javadoc,应用, API documentation for munge-maven-plugin, This package provides API documentation for munge-maven-plugin.,应用
mutter,应用, Window and compositing manager based on Clutter," Mutter is a window and compositing manager that displays and manages
your desktop via OpenGL. Mutter combines a sophisticated display engine
using the Clutter toolkit with solid window-management logic inherited
from the Metacity window manager.

While Mutter can be used stand-alone, it is primarily intended to be
used as the display core of a larger system such as GNOME Shell. For
this reason, Mutter is very extensible via plugins, which are used both
to add fancy visual effects and to rework the window management
behaviors to meet the needs of the environment.",应用
mvapich2,应用, OSU MVAPICH2 MPI package," MVAPICH2 is a Message Passing Interface (MPI 3.0) implementation based on MPICH
and developed by Ohio State University.",系统
mysql,应用, MySQL client programs and shared libraries," MySQL is a multi-user, multi-threaded SQL database server. MySQL is a
client/server implementation consisting of a server daemon (mysqld)
and many different client programs and libraries. The base package
contains the standard MySQL client programs and generic MySQL files.",应用
mysql-common,应用, The shared files required for MySQL server and client," The mysql-common package provides the essential shared files for any
MySQL program. You will need to install this package to use any other
MySQL package.",应用
mythes,应用, A thesaurus library," MyThes is a simple thesaurus that uses a structured text data file and an
index file with binary search to look up words and phrases and return
information on part of speech, meanings, and synonyms.",应用
mythes-bg,应用, Bulgarian thesaurus, Bulgarian thesaurus.,应用
mythes-cs,应用, Czech thesaurus, Czech thesaurus.,应用
mythes-da,应用, Danish thesaurus, Danish thesaurus.,应用
mythes-fr,应用, French thesaurus, French thesaurus.,应用
mythes-ga,应用, Irish thesaurus, Irish thesaurus.,应用
mythes-mi,应用, Maori thesaurus, Maori thesaurus.,应用
mythes-ne,应用, Nepali thesaurus, Nepali thesaurus.,应用
mythes-nl,应用, Dutch thesaurus, Dutch thesaurus.,应用
mythes-ro,应用, Romanian thesaurus, Romanian thesaurus.,应用
mythes-sk,应用, Slovak thesaurus, Slovak thesaurus.,应用
mythes-sl,应用, Slovenian thesaurus, Slovenian thesaurus.,应用
nafees-web-naskh-fonts,其它, Nafees Web font for writing Urdu in the Naskh script," 
Character based Nafees Web Naskh Open Type Font for writing Urdu in Naskh
script based on Unicode standard. This version has complete support of
Aerabs for Urdu and updated glyphs for Latin characters.
Nafees Web Naskh OTF contains approximately 330 glyphs, including 5 ligatures.",应用
nasm,应用, A portable x86 assembler which uses Intel-like syntax," NASM is the Netwide Assembler, a free portable assembler for the Intel
80x86 microprocessor series, using primarily the traditional Intel
instruction mnemonics and syntax.",应用
nautilus,应用, File manager for GNOME," Nautilus is the file manager and graphical shell for the GNOME desktop
that makes it easy to manage your files and the rest of your system.
It allows to browse directories on local and remote filesystems, preview
files and launch applications associated with them.
It is also responsible for handling the icons on the GNOME desktop.",应用
nautilus-sendto,应用, Nautilus context menu for sending files," The nautilus-sendto package provides a Nautilus context menu for
sending files via other desktop applications.  These functions are
implemented as plugins, so nautilus-sendto can be extended with
additional features.",应用
nbdkit-basic-plugins,系统, Basic plugins for nbdkit," This package contains plugins for nbdkit which only depend on simple
C libraries: glibc, gnutls, libzstd.  Other plugins for nbdkit with
more complex dependencies are packaged separately.

nbdkit-data-plugin          Serve small amounts of data from the command line.

nbdkit-eval-plugin          Write a shell script plugin on the command line.

nbdkit-file-plugin          The normal file plugin for serving files.

nbdkit-floppy-plugin        Create a virtual floppy disk from a directory.

nbdkit-full-plugin          A virtual disk that returns ENOSPC errors.

nbdkit-info-plugin          Serve client and server information.

nbdkit-memory-plugin        A virtual memory plugin.

nbdkit-null-plugin          A null (bitbucket) plugin.

nbdkit-ondemand-plugin      Create filesystems on demand.

nbdkit-pattern-plugin       Fixed test pattern.

nbdkit-partitioning-plugin  Create virtual disks from partitions.

nbdkit-random-plugin        Random content plugin for testing.

nbdkit-sh-plugin            Write plugins as shell scripts or executables.

nbdkit-sparse-random-plugin Make sparse random disks.

nbdkit-split-plugin         Concatenate one or more files.

nbdkit-streaming-plugin     A streaming file serving plugin.

nbdkit-zero-plugin          Zero-length plugin for testing.",系统
