name,label,summary,description,predict
maven-plugin-testing-javadoc,应用, Javadoc for maven-plugin-testing, API documentation for maven-plugin-testing.,应用
maven-test-tools,应用, Maven Testing Tool, Framework to test Maven Plugins with Easymock objects.,应用
maven-plugin-plugin,应用, Maven Plugin Plugin," The Plugin Plugin is used to create a Maven plugin descriptor for any Mojo's
found in the source tree, to include in the JAR. It is also used to generate
Xdoc files for the Mojos as well as for updating the plugin registry, the
artifact metadata and a generic help goal.",应用
maven-plugin-tools,应用, Maven Plugin Tools," The Maven Plugin Tools contains the necessary tools to be able to produce Maven
Plugins in a variety of languages.",应用
maven-plugin-tools-ant,应用, Maven Plugin Tool for Ant, Descriptor extractor for plugins written in Ant.,应用
maven-plugin-tools-beanshell,应用, Maven Plugin Tool for Beanshell, Descriptor extractor for plugins written in Beanshell.,应用
maven-remote-resources-plugin,应用, Maven Remote Resources Plugin," Process resources packaged in JARs that have been deployed to
a remote repository. The primary use case being satisfied is
the consistent inclusion of common resources in a large set of
projects. Maven projects at Apache use this plug-in to satisfy
licensing requirements at Apache where each project much include
license and notice files for each release.",应用
maven-remote-resources-plugin-javadoc,应用, Javadoc for maven-remote-resources-plugin, API documentation for maven-remote-resources-plugin.,应用
maven-reporting-api,应用, API to manage report generation," API to manage report generation. Maven-reporting-api is included in Maven 2.x
core distribution, but moved to shared components to achieve report decoupling
from Maven 3 core.

This is a replacement package for maven-shared-reporting-api",应用
maven-reporting-api-javadoc,应用, Javadoc for maven-reporting-api, API documentation for maven-reporting-api.,应用
maven-reporting-impl,应用, Abstract classes to manage report generation," Abstract classes to manage report generation, which can be run both:

* as part of a site generation (as a maven-reporting-api's MavenReport),
* or as a direct standalone invocation (as a maven-plugin-api's Mojo).

This is a replacement package for maven-shared-reporting-impl",应用
maven-resolver-api,应用, Maven Artifact Resolver API, The application programming interface for the repository system.,应用
maven-resolver-impl,应用, Maven Artifact Resolver Implementation, An implementation of the repository system.,应用
maven-resolver-spi,应用, Maven Artifact Resolver SPI," The service provider interface for repository system implementations and
repository connectors.",应用
maven-resolver-transport-wagon,应用, Maven Artifact Resolver Transport Wagon, A transport implementation based on Maven Wagon.,应用
maven-resolver,应用, Apache Maven Artifact Resolver library," Apache Maven Artifact Resolver is a library for working with artifact
repositories and dependency resolution. Maven Artifact Resolver deals with the
specification of local repository, remote repository, developer workspaces,
artifact transports and artifact resolution.",应用
maven-resolver-javadoc,应用, API documentation for maven-resolver, This package provides API documentation for maven-resolver.,应用
maven-resolver-transport-file,应用, Maven Artifact Resolver Transport File, A transport implementation for repositories using file:// URLs.,应用
maven-resolver-transport-http,应用, Maven Artifact Resolver Transport HTTP, A transport implementation for repositories using http:// and https:// URLs.,应用
maven-resources-plugin-javadoc,应用, Javadoc for maven-resources-plugin, API documentation for maven-resources-plugin.,应用
maven-script-interpreter,应用, Maven Script Interpreter," This component provides some utilities to interpret/execute some scripts for
various implementations: Groovy or BeanShell.",应用
maven-shade-plugin,应用, This plugin provides the capability to package the artifact in an uber-jar," This plugin provides the capability to package the artifact in an
uber-jar, including its dependencies and to shade - i.e. rename - the
packages of some of the dependencies.",应用
maven-shared-utils-javadoc,应用, Javadoc for maven-shared-utils, API documentation for maven-shared-utils.,应用
maven-failsafe-plugin,应用, Maven plugin for running integration tests," The Failsafe Plugin is designed to run integration tests while the
Surefire Plugins is designed to run unit. The name (failsafe) was
chosen both because it is a synonym of surefire and because it implies
that when it fails, it does so in a safe way.

If you use the Surefire Plugin for running tests, then when you have a
test failure, the build will stop at the integration-test phase and
your integration test environment will not have been torn down
correctly.

The Failsafe Plugin is used during the integration-test and verify
phases of the build lifecycle to execute the integration tests of an
application. The Failsafe Plugin will not fail the build during the
integration-test phase thus enabling the post-integration-test phase
to execute.",应用
maven-surefire-provider-junit,应用, JUnit provider for Maven Surefire, JUnit provider for Maven Surefire.,应用
maven-surefire-report-parser,应用, Parses report output files from surefire, Plugin for parsing report output files from surefire.,应用
maven-verifier-javadoc,应用, Javadoc for maven-verifier, API documentation for maven-verifier.,应用
maven-wagon-http,应用, http module for maven-wagon, http module for maven-wagon.,应用
maven-wagon-provider-api,应用, provider-api module for maven-wagon, provider-api module for maven-wagon.,应用
maven-wagon-ftp,应用, ftp module for maven-wagon, ftp module for maven-wagon.,应用
mc,应用, User-friendly text console file manager and visual shell," Midnight Commander is a visual shell much like a file manager, only with
many more features. It is a text mode application, but it also includes
mouse support. Midnight Commander's best features are its ability to FTP,
view tar and zip files, and to poke into RPMs for specific files.",应用
mcelog,系统,Tool to translate x86-64 CPU Machine Check Exception data ,"mcelog is a utility that collects and decodes Machine Check Exception data
on x86-32 and x86-64 systems. ",系统
