,name,label,text,y,y_predict
5559,python3-samba,服务,"The python3-samba package contains the Python 3 libraries needed by programsthat use SMB, RPC and other Samba provided protocols in Python 3 programs.Samba Python3 libraries",2,0
4002,openal-soft,库,"OpenAL Soft is a cross-platform software implementation of the OpenAL 3Daudio API. It's built off of the open-sourced Windows version availableoriginally from the SVN repository at openal.org. OpenAL providescapabilities for playing audio in a virtual 3d environment. Distanceattenuation, doppler shift, and directional sound emitters are amongthe features handled by the API. More advanced effects, including airabsorption, low-pass filters, and reverb, are available through theEFX extension. It also facilitates streaming audio, multi-channel buffers,and audio capture.Open Audio Library",0,1
1166,gcc-toolset-10-systemtap-client,工具,"This package contains/requires the components needed to developsystemtap scripts, and compile them using a local systemtap-develor a remote systemtap-server installation, then run them using alocal or remote systemtap-runtime.  It includes script samples anddocumentation, and a copy of the tapset library for reference.Programmable system-wide instrumentation system - client",1,1
1589,google-noto-sans-tagbanwa-fonts,其它,Noto fonts aims to remove tofu from web by providing fonts for allUnicode supported scripts. Its design goal is to achieve visual harmonizationbetween multiple scripts. Noto family supports almost all scripts availablein Unicode.Noto Sans font for Tagbanwa.Sans Tagbanwa font,3,3
478,cockpit-pcp,库,Cockpit support for reading PCP metrics and loading PCP archives.Cockpit PCP integration,0,2
6204,texlive-mathpazo,工具,"The Pazo Math fonts are a family of PostScript fonts suitablefor typesetting mathematics in combination with the Palatinofamily of text fonts. The Pazo Math family is made up of fivefonts provided in Adobe Type 1 format (PazoMath, PazoMath-Italic, PazoMath-Bold, PazoMath-BoldItalic, andPazoMathBlackboardBold). These contain, in designs that matchPalatino, glyphs that are usually not available in Palatino andfor which Computer Modern looks odd when combined withPalatino. These glyphs include the uppercase Greek alphabet inupright and slanted shapes in regular and bold weights, thelowercase Greek alphabet in slanted shape in regular and boldweights, several mathematical glyphs (partialdiff, summation,product, coproduct, emptyset, infinity, and proportional) inregular and bold weights, other glyphs (Euro and dotlessj) inupright and slanted shapes in regular and bold weights, and theuppercase letters commonly used to represent various numbersets (C, I, N, Q, R, and Z) in blackboard bold. The set alsoincludes a set of 'true' small-caps fonts, also suitable foruse with Palatino (or one of its clones). LaTeX macro support(using package mathpazo.sty) is provided in psnfss (a requiredpart of any LaTeX distribution).Fonts to typeset mathematics to match Palatino",1,3
5810,suitesparse,库,"suitesparse is a collection of libraries for computations involving sparsematrices.  The package includes the following libraries:  AMD                 approximate minimum degree ordering  BTF                 permutation to block triangular form (beta)  CAMD                constrained approximate minimum degree ordering  COLAMD              column approximate minimum degree ordering  CCOLAMD             constrained column approximate minimum degree ordering  CHOLMOD             sparse Cholesky factorization  CSparse             a concise sparse matrix package  CXSparse            CSparse extended: complex matrix, int and long int support  KLU                 sparse LU factorization, primarily for circuit simulation  LDL                 a simple LDL factorization  SQPR                a multithread, multifrontal, rank-revealing sparse QR                      factorization method  UMFPACK             sparse LU factorization  SuiteSparse_config  configuration file for all the above packages.  RBio                read/write files in Rutherford/Boeing formatA collection of sparse matrix libraries",0,0
1976,hyphen-mn,库,Mongolian hyphenation rules.Mongolian hyphenation rules,0,0
3378,lorax-templates-rhel,服务,RHEL-specific Lorax templates for creating the boot.iso and live isos areplaced in /usr/share/lorax/templates.d/80-rhelRHEL8 build templates for lorax and livemedia-creator,2,0
3212,libvirt-daemon-driver-storage,服务,"The storage driver plugin for the libvirtd daemon, providingan implementation of the storage APIs using LVM, iSCSI,parted and more.Storage driver plugin including all backends for the libvirtd daemon",2,2
2642,libcdio,库,This library provides an interface for CD-ROM access. It can be usedby applications that need OS- and device-independent access to CD-ROMdevices.CD-ROM input and control library,0,0
2805,liblognorm,库,"Briefly described, liblognorm is a tool to normalize log data.People who need to take a look at logs often have a common problem. Logs fromdifferent machines (from different vendors) usually have different formats fortheir logs. Even if it is the same type of log (e.g. from firewalls), the logentries are so different, that it is pretty hard to read these. This is whereliblognorm comes into the game. With this tool you can normalize all your logs.All you need is liblognorm and its dependencies and a sample database that fitsthe logs you want to normalize.Fast samples-based log normalization library",0,0
4746,php-gmp,库,These functions allow you to work with arbitrary-length integersusing the GNU MP library.A module for PHP applications for using the GNU MP library,0,0
4327,perl-Fcntl,库,Fcntl module provides file operation related options.File operation options,0,0
811,dracut-tools,工具,dracut tools to build the local initramfsThis package contains tools to assemble the local initrd and host configuration.,1,1
555,culmus-drugulin-clm-fonts,其它,The culmus-fonts package contains fonts for the display ofHebrew from the Culmus project.Fonts for Hebrew from Culmus project,3,3
4259,pcp-zeroconf,服务,"This package contains configuration tweaks and files to increase metricsgathering frequency, several extended pmlogger configurations, as well asautomated pmie diagnosis, alerting and self-healing for the localhost.Performance Co-Pilot (PCP) Zeroconf Package",2,2
2790,libkcapi-hmaccalc,库,Provides drop-in replacements for sha*hmac tools (from packagehmaccalc) using libkcapi.Drop-in replacements for hmaccalc provided by the libkcapi package,0,1
30,accel-config,库,Utility library for configuring the accelerator subsystem.Configure accelerator subsystem devices,0,0
4685,perl-Text-Diff,库,"Text::Diff provides a basic set of services akin to the GNU diff utility.It is not anywhere near as feature complete as GNU diff, but it is betterintegrated with Perl and available on all platforms. It is often fasterthan shelling out to a system's diff executable for small files, andgenerally slower on larger files.Perform diffs on files and record sets",0,0
473,cockpit-bridge,工具,The Cockpit bridge component installed server side and runs commands on thesystem on behalf of the web based user interface.Cockpit bridge server-side component,1,2
3774,mpfr,库,"The MPFR library is a C library for multiple-precision floating-pointcomputations with ""correct rounding"". The MPFR is efficient andalso has a well-defined semantics. It copies the good ideas from theANSI/IEEE-754 standard for double-precision floating-point arithmetic(53-bit mantissa). MPFR is based on the GMP multiple-precision library.A C library for multiple-precision floating-point computations",0,0
33,accountsservice-libs,服务,The accountsservice-libs package contains a library that canbe used by applications that want to interact with the accountsservicedaemon.Client-side library to talk to accountsservice,2,0
3642,microcode_ctl,工具,"CPU microcode updates for Intel x86 processorsThis package provides microcode update files for Intel x86 and x86_64 CPUs.The microcode update is volatile and needs to be uploaded on each systemboot i.e. it isn't stored on a CPU permanently; reboot and it revertsback to the old microcode.Package name ""microcode_ctl"" is historical, as the binary with the same nameis no longer used for microcode upload and, as a result, no longer provided.",1,3
5963,tesseract-langpack-pus,工具,This package contains the fast integer version of the Pashto languagetrained models for the Tesseract Open Source OCR Engine.Pashto language data for tesseract-tessdata,1,1
321,boost-stacktrace,库,Run-time component of the Boost stacktrace library.Run-time component of boost stacktrace library,0,0
2914,autocorr-ca,库,Rules for auto-correcting common Catalan typing errors.Catalan auto-correction rules,0,0
674,deepin-sound-theme,服务,Deepin sound This package contains the deepin sound theme.Generate static golang bindings for GObject,2,0
