,name,label,text,y,y_predict
6111,texlive-enumitem,应用,"This package provides user control over the layout of the threebasic list environments: enumerate, itemize and description. Itsupersedes both enumerate and mdwlist (providing well-structured replacements for all their funtionality), and inaddition provides functions to compute the layout of labels,and to 'clone' the standard environments, to create newenvironments with counters of their own.Control layout of itemize, enumerate, description",2,0
6512,util-linux-user,核心,libuser based util-linux utilitieschfn and chsh utilities with dependence on libuser,0,0
4231,pcp-pmda-oracle,系统,This package contains the PCP Performance Metrics Domain Agent (PMDA) forcollecting metrics about the Oracle database.Performance Co-Pilot (PCP) metrics for the Oracle database,1,1
5173,python-podman-api,系统,Podman APIPodman API,1,2
3525,maven-invoker-javadoc,应用,API documentation for maven-invoker.Javadoc for maven-invoker,2,2
5550,rust-std-static-wasm32-unknown-unknown,系统,This package includes the standard libraries for building applicationswritten in Rust for the WebAssembly target wasm32-unknown-unknown.Standard library for Rust wasm32-unknown-unknown,1,1
6028,tesseract-script-syriac,应用,This package contains the fast integer version of the Syriac scripttrained models for the Tesseract Open Source OCR Engine.Syriac script data for tesseract-tessdata,2,2
4821,plexus-component-api,应用,Plexus Component APIPlexus Component API,2,2
1135,liblsan,系统,The Leak Sanitizer runtime libraryThis package contains the Leak Sanitizer librarywhich is used for -fsanitize=leak instrumented programs.,1,1
387,buildah,应用,The buildah package provides a command line tool which can be used to* create a working container from scratchor* create a working container from an image as a starting point* mount/umount a working container's root file system for manipulation* save container's root file system layer to create a new image* delete a working container or an imageA command line tool used for creating OCI Images,2,0
6076,texlive-changepage,应用,"The package provides commands to change the page layout in themiddle of a document, and to robustly check for typesetting onodd or even pages. Instructions for use are at the end of thefile. The package is an extraction of code from the memoirclass, whose user interface it shares. It is intended the thispackage will eventually replace the chngpage package, which isdistributed with the package.Margin adjustment and detection of odd/even pages",2,0
271,bison-runtime,系统,The bison-runtime package contains files used at runtime by parsersthat Bison generates.  Packages whose binaries contain parsersgenerated by Bison should depend on bison-runtime to ensure thatthese files are available.  See the Internationalization in theBison manual section for more information.Runtime support files used by Bison-generated parsers,1,0
2930,autocorr-lb,应用,Rules for auto-correcting common Luxembourgish typing errors.Luxembourgish auto-correction rules,2,1
3348,lm_sensors-libs,应用,Core libraries for lm_sensors applicationsLm_sensors core libraries,2,1
1443,gnome-tweaks,应用,"GNOME Tweaks allows adjusting advanced configuration settings in GNOME 3. Thisincludes things like the fonts used in user interface elements, alternative userinterface themes, changes in window management behavior, GNOME Shell appearanceand extension, etc.Customize advanced GNOME 3 options",2,2
4956,protobuf-compiler,应用,This package contains Protocol Buffers compiler for all programminglanguagesProtocol Buffers compiler,2,1
4857,plymouth-plugin-label,系统,This package contains the label control plugin forPlymouth. It provides the ability to render text ongraphical boot splashes using pango and cairo.Plymouth label plugin,1,2
3132,libsmbios,系统,"Libsmbios is a library and utilities that can be used by client programs to getinformation from standard BIOS tables, such as the SMBIOS table.This package provides the C-based libsmbios library, with a C interface.Libsmbios C/C++ shared libraries",1,0
5903,tesseract-langpack-epo,应用,This package contains the fast integer version of the Esperanto languagetrained models for the Tesseract Open Source OCR Engine.Esperanto language data for tesseract-tessdata,2,2
345,bpg-glaho-fonts,其它,BPG Fonts are a set of GPL licensed Georgian Unicode fonts.This package contains the Glaho font family.Glaho family of BPG Georgian fonts,3,3
1159,gcc-toolset-10-libstdc++-docs,系统,"Manual, doxygen generated API information and Frequently Asked Questionsfor the GNU standard C++ library.Documentation for the GNU standard C++ library",1,1
833,libcom_err,核心,"This is the common error description library, part of e2fsprogs.libcom_err is an attempt to present a common error-handling mechanism.Common error description library",0,1
3603,maven-wagon,应用,Maven Wagon is a transport abstraction that is used in Maven'sartifact and repository handling code. Currently wagon has thefollowing providers:* File* HTTP* FTP* SSH/SCP* WebDAV* SCM (in progress)Tools to manage artifacts and deployment,2,1
3409,device-mapper-event-libs,系统,"This package contains the device-mapper event daemon shared library,libdevmapper-event.Device-mapper event daemon shared library",1,0
3745,mod_auth_mellon,应用,The mod_auth_mellon module is an authentication service that implements theSAML 2.0 federation protocol. It grants access based on the attributesreceived in assertions generated by a IdP server.A SAML 2.0 authentication module for the Apache Httpd Server,2,1
3946,nss-pam-ldapd,系统,"The nss-pam-ldapd daemon, nslcd, uses a directory server to look up nameservice information (users, groups, etc.) on behalf of a lightweightnsswitch module.An nsswitch module which uses directory servers",1,1
3131,libSM,应用,The X.Org X11 SM (Session Management) runtime library.X.Org X11 SM runtime library,2,2
6080,texlive-cjk,应用,"CJK is a macro package for LaTeX, providing simultaneoussupport for various Asian scripts in many encodings (includingUnicode): - Chinese (both traditional and simplified), -Japanese, - Korean and - Thai. A special add-on feature is aninterface to the Emacs editor (cjk-enc.el) which givessimultaneous, easy-to-use support to a bunch of other scriptsin addition to the above: - Cyrillic, - Greek, - Latin-basedscripts, - Russian and - Vietnamese.CJK language support",2,3
1157,gcc-toolset-10-gcc-gdb-plugin,系统,This package contains GCC 10 plugin for GDB C expression evaluation.GCC 10 plugin for GDB,1,1
3003,libreoffice-langpack-as,应用,Provides additional Assamese translations and resources for LibreOffice.Assamese language pack for LibreOffice,2,2
4236,pcp-pmda-postgresql,系统,This package contains the PCP Performance Metrics Domain Agent (PMDA) forcollecting metrics about the PostgreSQL database.Performance Co-Pilot (PCP) metrics for PostgreSQL,1,1
1191,gcc-toolset-11-libstdc++-docs,系统,"Manual, doxygen generated API information and Frequently Asked Questionsfor the GNU standard C++ library.Documentation for the GNU standard C++ library",1,1
1416,gnome-shell-extension-dash-to-panel,应用,This GNOME Shell extension makes the dash available in the top barShow the dash in the top bar,2,2
4774,pigz,应用,"Parallel implementation of gzippigz, which stands for parallel implementation of gzip,is a fully functional replacement for gzip that exploitsmultiple processors and multiple cores to the hilt when compressing data.",2,1
5187,python38-py,系统,"The py lib is a Python development support library featuring thefollowing tools and modules:  * py.path: uniform local and svn path objects  * py.apipkg: explicit API control and lazy-importing  * py.iniconfig: easy parsing of .ini files  * py.code: dynamic code generation and introspection  * py.path: uniform local and svn path objectsLibrary with cross-python path, ini-parsing, io, code, log facilities",1,1
2857,libodfgen,应用,"libodfgen is a library for generating ODF documents. It is directlypluggable into input filters based on librevenge. It is used inlibreoffice or calligra, for example.An ODF generator library",2,0
4525,perl-HTTP-Tiny,系统,"This is a very simple HTTP/1.1 client, designed for doing simple GET requestswithout the overhead of a large framework like LWP::UserAgent.It is more correct and more complete than HTTP::Lite. It supports proxies(currently only non-authenticating ones) and redirection. It also correctlyresumes after EINTR.Small, simple, correct HTTP/1.1 client",1,2
6087,texlive-cns,应用,cns packagecns package,2,1
4844,plexus-resources,应用,"The Plexus project seeks to create end-to-end developer tools forwriting applications. At the core is the container, which can beembedded or for a full scale application server. There are manyreusable components for hibernate, form processing, jndi, i18n,velocity, etc. Plexus also includes an application server whichis like a J2EE application server, without all the baggage.Plexus Resource Manager",2,2
